id,label,label_code,label_name,content
VP_364,voice_phishing,7,공공기관 사칭 계좌이체 유도,"안녕하세요, 박진석 수사관입니다.  
아, 다름이 아니고요. 앞으로 연루된 사건 때문에 확인 차 연락 드렸습니다. 통화는 가능하신가요?  
네. 일단 본인 확인을 하겠는데요. 생년월일이 맞으신가요?  
아닌데요?  
아, 맞아요.  
맞으시죠?  
네.  
네. 본인께서는 혹시 서울 출신이시고, 37세 남성입니다. 김강호 씨라고 아세요?  
강호 오빠요?  
네, 김강호 씨요.  
강호 오빠 왜요?  
아, 37세 남성이시고, 김강호 씨는 국민은행에 출근하시는 분 맞으시죠?  
국민은행은 아닌데요.  
아, 국민은행이 아니시라고요?  
네.  
아, 그러십니까? 국민은행에 출근하시는 김강호 씨를 아시는 게 아니라 다른 김강호 씨를 아시는 거예요?  
네.  
아, 네. 알겠습니다. 일단 김강호 씨에 대해 여쭤본 이유는 얼마 전 저희 지검에서 김강호를 주범으로 한 금융 범죄 사기단이 검거됐습니다.  
아.  
검거 현장에서 다른 증거 물품으로 차명 계좌, 현금 카드, 현금도 확보했는데요. 그 중에 본인 명의로 되어 있는 SC 제일은행과 대신증권 CMA 계좌가 있어서, 저희가 각 은행 쪽으로 확인해 본 결과 두 계좌 모두 2017년 4월 7일 경, 서울 서초구 서초동 지점에서 개설된 것으로 확인되었습니다. 본인께서 개설한 계좌들이 맞습니까?  
모르겠는데요. 얼마 전에 통장을 만들긴 만들었는데요.  
아, 얼마 전에요? 4월 7일에 개설하신 거 맞습니까?  
4월이요?  
네, 4월 7일이고요. SC 제일은행...  
4월은 모르겠는데요.  
아, 날짜는 기억이 나지 않으시고, 지금 서초동 지점 SC 제일은행...  
근데 이런 건"
VP_365,voice_phishing,3,인터넷뱅킹·카드론·예금 편취,"여보세요.  
안녕하세요, 고객님. KB국민은행의 김연우 대리입니다.  
제가 전화드린 이유는 고객님께서 마이너스 통장 발급 신청을 원하신다고 하셔서 상담을 위해 연락드렸습니다.  
고객님 본인이 맞으신가요?  
그렇다면 간단히 상품 설명을 도와드려도 괜찮으신가요?  
저희 국민은행 마이너스 통장은 연금리가 최저 3.7%에서 최대 7.5%까지 저렴하게 출시되었습니다.  
한도는 최대 5천만 원까지 이용 가능하시며, 한도와 금리는 고객님의 신용 등급에 따라 차등 적용됩니다. 5년 동안 금리 변동 없이 고정 금리로 사용 가능한 마이너스 통장 상품입니다.  
추가로 궁금하신 사항이 있으신가요?  
5년 동안 갱신 없이 사용 가능한가요?  
네, 고객님. 5년 만기까지 연체 없이 잘 사용하시면 5년 만기 시에 추가로 3년 더 갱신이 가능합니다.  
총 8년 사용하실 수 있는 마이너스 통장 상품입니다.  
기존 마이너스 통장은 매년 금리가 변동되지만, 이번에 출시된 마이너스 통장 상품은 국민 행복기금, 즉 정부에서 지원하는 상품이기 때문에 금리 변동이 없습니다. 서민형 대출로, 햇살론이나 새희망홀씨와 같은 대출 상품과 유사합니다.  
아, 잘 모르세요?  
정부에서 지원을 받는 상품이기 때문에 금리 변동이 없습니다.  
이 상품은 새로 출시된 건가요?  
네, 출시된 지 2주 정도 되었습니다.  
그럼 금리를 보고 신청해야 하나요?  
네, 고객님. 제가 가상 한도 조회를 도와드릴게요. 몇 가지 여쭤보겠습니다. 고객님 성함이 어떻게 되시나요?  
(삐-)입니다.  
고객님, 생년월일은 어떻게 되시나요?  
(삐-)입니다.  
고객님, 현재 종사하고 계신 직업은 무엇인가요?  
없"
VP_366,voice_phishing,7,공공기관 사칭 계좌이체 유도,"여보세요? 확인 후 연락 좀 주세요. 고객님, 카드사에서 연락을 드린 것이 아닙니다. 7월 9일에 통장에 100만 원 상당의 불법 도박이 발생했습니다. 잠시만 기다려 주세요. 지금 심장이 떨려서 그러는데, 다시 한 번 말씀해 주실 수 있나요? 지난 7월 9일에 금융기관에서 발생한 일입니다. 통장 계좌 번호도 알려주세요. 통장 계좌 번호를 알려주세요. 돈이 많이 들어오니까 처음부터 부산은행으로 말씀해 주세요. 알겠습니다, 계좌 번호를 알려주세요. 오후 1시 07분에 통장에 돈이 들어왔습니다. 그래서 어떻게 하셨나요? 어디로 가야 하나요? 부산고등법원에 오늘 가야 한다고요? 가야 합니다. 내일 오후 2시 전으로 받으시라고 전화드렸습니다. 말씀하신 내용이 잘 이해되지 않았습니다. 제 번호는 606-3300번입니다. 이름이 뭐예요? 제가 이동 중이니 기다려 주세요. 알겠습니다, 끊겠습니다. 이런 경우는 처음이라 긴장되네요. 끊겠습니다."
VP_367,voice_phishing,3,인터넷뱅킹·카드론·예금 편취,"김성우 씨 맞으세요?  
출신지는 전라도 광주이시고요.  
네, 40대 남성이십니다.  
아니요, 잘 모르겠습니다.  
전혀 모르는 분이신가요?  
네.  
일단 제가 방금 김성우라는 분에 대해 아시냐고 여쭤보지 않았습니까?  
네.  
얼마 전에 저희 검찰에서 김성우를 주범으로 한 금융 범죄 사기단을 검거했습니다.  
아, 네.  
이들을 검거하는 과정에서 대량의 신용 카드와 불법적인 대포 통장, 복제된 보안 카드가 압수되었습니다.  
네.  
현재 본인 명의로 되어 있는 농협은행과 하나은행의 통장이 각각 한 부씩 압수되어 이렇게 연락을 드린 것입니다.  
아, 진짜요? 어머.  
예. 압수된 두 통장이 불법적인 대포 통장으로 사용되었다는 것이 확인되었습니다.  
네.  
저희가 본인께 무턱대고 연락을 드리는 것은 아니고, 해당 은행 측과 통장의 명의자를 대조해 보니 현재 본인 명의로 개설된 통장이라는 것이 확인되어 연락을 드린 것입니다.  
아, 그래요? 그런데 제가...  
예, 말씀하세요.  
어... 그걸 제가 왜 모르죠?  
본인께서 개설하신 통장이 올해 2017년, 작년 6월 경입니다. 본인이 모르시는 통장이 맞습니까?  
저는 누구에게도 빌려준 적이 없어요. 그분도 아는 사람이 아닙니다.  
이걸 빌려주셨다는 것이 아니고요. 저희 측에 본인 명의 통장이 압류되고 있습니다.  
네.  
조금 더 상세히 말씀드리자면, 네이버 중고나라 인터넷 매매 사이트 알고 계십니까?  
아, 저 해킹당한 적 있어요.  
본인께서 중고나라 해킹당하신 적이 있다는 거예요?  
해킹당한 적이 있어요. 아, 이거 서류가 있나 제가 저번에 신고하려고 한 번 뽑아놨었는데, 밴드도 한 번 해킹당"
VP_369,voice_phishing,7,공공기관 사칭 계좌이체 유도,"여보세요?  
네, 안녕하세요. 수고 많으십니다. 여기는 서울 중앙지검 수사 1팀의 구일만 수사관입니다.  
네.  
여보세요?  
네.  
다름이 아니라 본인 앞으로 전자금융거래법 위반으로 몇 가지 확인 차 연락드렸습니다. 잠시 통화 가능하신가요?  
안 됩니다. 증명서 보내세요.  
네?  
안 된다고요. 증명서 보내시라고요."
VP_370,voice_phishing,7,공공기관 사칭 계좌이체 유도,"사건 파일 보고서 마지막 장 끝에 보시면 담당 수사관의 업무용 녹취 전화번호가 아닌 개인 핸드폰 번호가 있습니다. 오늘 계좌 추적이 끝나고 무혐의 처분을 받게 되면 무고한 시민이시기 때문에 억울하게 사건에 연루된 것입니다. 언제든지 편하게 연락 주시면 담당 수사관이 본 사건에 대해 친절하게 설명해 드리겠습니다. 궁금한 사항이 있으시면 말씀해 주세요. 다만 수사관도 여러 가지 업무가 많아 바쁘기 때문에 자주 전화 주시면 곤란할 수 있습니다. 정말 궁금한 사항이나 필요한 경우에만 연락 주시면 됩니다.

그리고 그 아래에는 팩스 번호가 있습니다. 지능범죄 수사 1부의 팩스 번호가 있는데, 오늘 발생한 영수증 복사본이나 기타 여러 가지 서류를 보내주시면 됩니다. 그리고 두 번째로 피해자 입증서에 대해 말씀드리겠습니다. 이번 8517 사건에서 (피해자 이름) 씨는 가해자가 아니라 명의 도용을 당한 피해자라는 것을 증명해주는 공문서입니다. 약식 명령서로 기재되어 있으며, 피해자 입증서에는 본인 이름 앞에 단속 접수자가 아닌 코드 번호 8자리가 지정되어 있습니다. 이 코드 번호는 이번 사건 때문에 서울 중앙지검 지능범죄 수사 1부에서 10개 팀이 꾸려져 조사 중인 사건으로, 8517 사건의 연루자가 많아 혼선이 생길 수 있습니다. 다른 부서에서 본인에게 연락이 갈 수도 있으니, 만약 연락이 오면 본인은 이동명 검사에게 무혐의 입증을 받았고 피해자 입증서를 받았다고 말씀하시면 됩니다. 그러면 수사관이 코드 번호를 입력해 확인할 수 있습니다. 그렇게 되면 다시 조사를 받을 필요가 없다는 것입니다.

세 번째로 자산 보호 신청서에 대해 말씀드리겠습니다. 자산 보호 신청서는 본인의 현금 자산이 있어서 금융감독원에서 무혐의 입증을 받으면 안전 조치를 취해 드립니다. 본인의 자산에 대한 보호를 금융감독원 전산을 통해 진행할 것입니다. 이 문서는 본인이"
VP_371,voice_phishing,7,공공기관 사칭 계좌이체 유도,"시간이 잘 안 들려서 전화번호 좀 말씀해 주시겠습니까? 아니, 제가 잘 모르겠는데요. 아버지 연락처 등록은 이제 안 하시는 건가요? 아, 그러게요, 그런 것 같은데요. 그러면 여보세요, 돈 넣을게요, 괜찮으시죠? 이거는 좀 부탁드릴게요. 개인정보 유출 사건 때문에 다른 피해를 본 적 있으십니까? 어플은 지금 사용 중이신가요? 2018년도에 등록되어 있으시고, 실제로 이용하신 통장도 있을 겁니다. 각각의 200명에 대해 말씀해 주시겠어요? 아니에요? 제가 한국 커피를 사용하지 않아서요. 1 곱하기 가지고 계세요? 빼 주세요. 아닌데, 왜 해야 되는 건가요? 아들이 번호를 알아야 하는 게 맞는데 본다고 하셨잖아요. 그럼 나중에 금융감독원에 문의하셔야 하는 거예요. 모르시겠어요? 수도 있겠지만, 어디신데요? 위치가 안 나오네요. 당연히 안 나오죠. 저희가 개인적으로 연락은 드리지 않잖아요. 알아보고 전화 드릴게요. 어떻게 그럴 수가 있어요? 그러니까 그런 생각은 하지 마세요."
VP_372,voice_phishing,7,공공기관 사칭 계좌이체 유도,"어디라고요? 잠시만요. 개인정보 유출 관련해서 지금 메시지를 받으셨다는 말씀이신가요? 본인 명의 도용 사건으로 여러 차례 신고가 들어와서 연락을 드린 것입니다. 제가 여쭤볼게요. 해외에서 지금 보니 명절에 은행 계좌가 나오고 있는데 혼자 계십니까? 2015년도에 제가 말씀드리는 건데, 2015년 2월 15일경에 혹시 홍콩을 방문하신 적이 있으신가요? 없으시다면, 출근하고 지갑을 분실하셨거나 전화를 안 하신 것인지 궁금합니다. 

명일역에서 말씀하신 것처럼, 개인정보가 유출된 상황에서 가능한 조치를 취해야 합니다. 같은 IP 주소에서 피해자가 발생했습니다. 그래서 저희가 서류를 작성하여 수원지방검찰청에 연결하고 있는 상황입니다. 저도 머리가 아파서 연락을 드리고 안전 조치를 꼭 받으셔야 한다고 말씀드립니다. 신고하는 것을 잊지 마시고, 추운 지방에서 연락이 올 것입니다. 그러니 가시면 간단한 절차로 도움을 받으실 수 있습니다."
VP_373,voice_phishing,6,자동화기기로 유인하여 자금 편취,"이런 사람에 대해 알고 계신가요? 오늘 왜 연락이 안 되셨는지, 공부하는 과정에서 배당금을 신용카드로 발견했는데 문제가 없는 것 같아요. 통장 개설에 대해 말씀드리자면, 경기도 광명시 소하동에 위치한 은행이 괜찮습니다. 기자인데 저녁 드셨나요? 알겠습니다. 혹시 통화가 어려우시면 말씀해 주세요. 불법적인 문제 때문에 경륜 결과에 대해 말씀드리고 싶습니다. 

제가 연락드린 이유는 본인이 직접 통장을 개설하지 않으면 일당들에게 긍정적인 평가를 받지 못하고 통장을 판매하게 되면 개인정보가 유출될 수 있기 때문입니다. 통장을 개설하는 것이 아니면, 지갑이나 핸드폰, 개인정보가 담긴 물건을 분실하지 않도록 주의해 주세요. 전화는 하지 마시고요. 

옥션과 지마켓에서 거래를 진행하고 있는데, 지금 상황이 괜찮으신가요?"
VP_374,voice_phishing,4,금감원 사칭 긴급공지 문자+피싱사이트 유도,"여보세요.  
네, 말씀하세요.  
그거 언제 확인 가능해요?  
그거 금융감독원에서 환급 받으셔야 합니다.  
금융감독원에 전화해야 한다고요?  
네, 전화 한번 해보세요.  
금융감독원에서 어떻게 하면 될까요?  
금융감독원에서 세무 대행팀을 배정받은 거니까요. 어제는 잘못 수납해서 환급이 됐지만, 이건 진행이 가능한 상태에서 고객님이 취소하는 거잖아요.  
네.  
그럼 환급은 직접 신청하셔야 합니다. 지금 확인해 보니까.  
직접 신청하면 된다고요?  
네, 직접 신청해보세요.  
금융감독원으로 어떻게 신청을 해요?  
어제처럼 전화하시면 됩니다.  
금융감독원으로 전화해서 신청하면 가능하다고요? 그럼 등록이 되어 있다는 거예요?  
등록이 안 되어 있을까요? 어제 확인해 보셨잖아요. 하, 저는 정말 보여드리고 싶어요. 잔뜩 의심하시고 저한테 환급을 원하시는 게 어떤 의도인지 그게 제일 궁금합니다. 저는 환급을 도와드리는 게 아니고 고객님이 직접 환급 받으시면 됩니다.  
음, 그래요?  
맞잖아요. 잔뜩 의심하시고 제가 뭘 더 말씀드려요.  
아니, 근데 법무 계좌가 아니고 개인 계좌로 들어간 거잖아요.  
그니까, 고객님께서 다 알아보시고 잔뜩 의심하시면서 왜 저한테 그러시냐고요.  
아니, 그쪽에서 입금한 거니까요.  
저희 쪽으로 수납한 게 없잖아요.  
금융감독원으로 환급 처리하면 된다고요?  
그니까 저희 측에서 돈을 받은 적이 없잖아요.  
아, 저희가 입금을 했잖아요.  
그거는 신애로 입금한 거고요.  
아니, 나머지 천만원 말이에요, 천이십오 만원.  
그니까요, 그 금액은 금융감독원으로 하면 환"
VP_375,voice_phishing,3,인터넷뱅킹·카드론·예금 편취,"여자들이 범죄가 변화하기 시작합니다. 기능 범죄로 바뀌게 되는데, 어차피 제가 말씀드리자면, 3차 피해 같은 경우에는 본인의 자산을 계약 인출하는 방법이 아니라 본인의 적금이나 청약 예금을 원래 상품을 담보로 신청한 후에 대출금을 받아서 은행을 시작하는 겁니다. 이 과정 중에 3차 피해 같은 경우에는 피해자분들이 인터넷 뱅킹이나 모바일 뱅킹을 통해 사실에 대한 인지가 빨랐다는 거예요. 어차피 입금을 해야 해서 인출할 사람이라고 말씀드렸습니다. 모바일 뱅킹이나 인터넷 뱅킹 조회를 하게 되면 해당 계좌가 본인 것이라는 사실을 알게 되잖아요. 이런 부분을 조회했을 때 본인도 모르게 본인 계좌가 해약되어 있으니까 이 부분을 생각해서 확인 후에 빠른 대출이 가능하다는 겁니다. 그래서 제가 돈을 검토했는데, 3차 피해가 발생한 대출 금액 같은 경우에는 대부분이 모바일 뱅킹이나 인터넷 뱅킹을 통해서 피해 사실을 인지하지 못했다는 거죠. 왜냐하면 담보가 설정되어 있는 부분이다 보니까, 그래서 제가 해야 되는 게 아니잖아요. 계좌는 그대로 존재하고 예치까지 가능했기 때문에 이런 부분에 대해서 인지를 못했다는 겁니다.

3차 피해가 어떤 식으로 접수가 됐냐면, 어떤 피해자가 적금 만기가 된 후에 금융권에 해지를 신청하라고 합니다. 금융권 직원분이 하겠죠. 예를 들어서 1,000만원을 수령받아야 하는데, 말씀을 드리자면, 금액이 백만원만 처리 가능하냐고 물어봤더니, 400만원은 담보가 설정되어 있기 때문에 최종 불가능하다고 얘기한 거예요. 그때서야 피해 사실에 대해 계속 동일하게 인지하게 된 거죠. 지금 통화하고 계시는 본인께서 3차 피해를 보실 수 있는 상황이기 때문에, 본인께서 이러한 피해에 대해 진행하셔야 된다는 겁니다. 비적용되시면 금융권 보안 상"
VP_379,voice_phishing,3,인터넷뱅킹·카드론·예금 편취,"여보세요?
여보세요. 안녕하세요? 저 신한은행 이정원 대리입니다.
예.
저희 쪽으로 음성 안내 메시지를 들으시고 마이너스 통장 상담을 문의하신 고객님 맞으신가요?
아, 아니요. 제가 소리가 잘 안 들려서 눌렀는데, 마이너스 통장에 대해 말씀하신 건가요?
네, 맞습니다. 마이너스 통장은 은행에서만 발급이 가능합니다.
아, 그런데 저는 조건이 안 될 것 같아요.
어떤 이유로 조건이 안 된다고 말씀하시는 건가요?
아, 마이너스 통장도 대출이랑 다를 게 없잖아요?
맞습니다. 신용 대출입니다. 연체된 게 있으신가요?
연체는 없는데, 제가 주거래 은행이 기업은행이라서 거기서 대출을 받아보려고 했어요. 내부 등급, 그러니까 다중 채무 등급이 높아져서 어렵다는 얘기를 들어서요. 그래서 다른 곳도 알아보고 있는 중입니다.
한 가지 여쭤볼게요.
네.
지금 직장인이신가요, 아니면 사업을 하고 계신가요?
직장인입니다.
연봉은요?
8200만 원입니다.
채무는 총 얼마나 있으신가요?
현재 채무는 1700만 원 정도 있습니다. 저축은행과 캐피탈이요. 그래서 어제와 오늘 다른 저축은행에 문의를 하고 있었거든요.
그렇다면 진행이 가능하실 것 같습니다.
하지만 내부 등급, 다중 채무 등급이 높아서 그렇게 말씀하시는 것 같아요.
제가 보기에는 무난하게 심사 승인 나실 것 같은데요.
아..
연봉 대비 채무가 10% 남짓밖에 안 되시고, 20%밖에 안 되시니 무조건 승인 나실 겁니다.
그런데 안 된다고 하더라고요. 그리고 제 신용 등급이 나이스 5등급이고, 하하 등급도 나오더라고요. 그런데 다중 채무 등급이 9등급이라고 해서 힘들다고 하더라고요. 그래서 계속 다른 곳을 알아보고 있습니다.
나이스 4등급"
VP_380,voice_phishing,7,공공기관 사칭 계좌이체 유도,"""우리 기억이 안 나신다는 말씀이시죠? 어떤 분은 부동산을 운영하시면서, 실질적으로는 불법 도박사이트 운영 혐의로 있는 상태입니다. 그분에게 연락을 드린 이유는 공부하는 과정에서 명의로 되어 있던 농협과 국민은행 통장이 불법 용도로 사용되고 있었던 것을 압수수색했기 때문입니다. 연락 주세요. 저녁은 모르겠고요, 국민은행과 농협은행과 관련해서 저희가 연락드린 이유는 본인께서 통장을 직접 개설하셔서 자신의 통장으로 판매하시거나 양도한 사실이 있으신지, 아니면 본인에게 명의 도용이 있었던 것인지 확인하기 위해서입니다. 지금 가장 중요한 것은 은행 건에 대해서 연락드린 것이고요. 혹시 김민철과 연관이 있으신지, 또는 명의 도용을 당하신 분이신지 연락드린 것입니다. 감사합니다."""
VP_381,voice_phishing,3,인터넷뱅킹·카드론·예금 편취,"저희 햇살론 특성상 채무가 3개월 이상 진행이 가능하십니다. 안 되시는 분은 세모가 있으셔서 문제가 생길 수 있습니다. 저축은행 같은 경우는 어떻게 진행하실 건가요? 이쪽으로 정리를 해 주시면 저희 쪽 자금을 받아보실 수 있습니다. 고객님, 이쪽으로 정리해 주신다면 저희 쪽에서 진행이 가능하고, 오늘 안으로 바로 선분이 가능하십니까? 아침 은행이 있잖아요. 이쪽에서 한 군데만 정리하셔도 저희 쪽에서 작업이 나갑니다. 제가 말씀드리는 것은 전문대만 정리하셔도 저축은행이 저희 쪽으로 진행이 가능하다고 말씀드리는 것입니다."
VP_382,voice_phishing,3,인터넷뱅킹·카드론·예금 편취,"""제가 잘못 이해한 것 같아서요. 지금 전화하셔서 반환 신청하시면 6시 전까지 하실 수 있습니다. 반환 신청을 다시 하시면 진행이 어떻게 되나요? 처음부터 다시 도와드리겠습니다. 방법을 설명해 주세요. 제가 말씀하신 대로 진행할게요.

산와머니 쪽에 대해서 말씀드리면, 지금 이게 온라인으로 안 되어 있으신데, 혹시 신한 캐피탈 앱을 삭제하셨나요? 
아니요.
그럼 데이터를 꺼놓으셨나요?
아니요.
이게 온라인으로 되어 있어야 저희가 실시간으로 도와드릴 수 있는 부분인데, 지금은 오프라인으로 되어 계세요.
네.
이거 다시 한번 연결해 주셔야 합니다.

그러면, 그쪽에서도 산와에 돈을 주시는 건가요? 저도 산와에 일부를 납부해야 하나요?
그렇습니다. 일단 늦기 전에 산와 쪽에 전화해서 반환 신청을 먼저 하시는 게 급한 문제입니다. 지금은 갚은 것만 있는 상황입니다.
아니, 갚아야 하는 돈을 준다면서요. 상환이 아니고요.
저희도 같이 상환을 해야 하는데, 혼자서 다 납부하셨잖아요. 그래서 고객님께 문제가 생기신 겁니다. 지금 통화를 해봐도 바뀌는 게 없어요. 그래서 반환 신청을 하신 다음에 저랑 다시 얘기하는 게 좋습니다.

그럼 그쪽에서 어느 정도 상환을 해주시는 건가요?
저희는 아까 말씀드린 대로 조금이라도 금액이 들어가야 합니다.
그쪽으로요?
네, 저희 측에서도 납부를 같이 하는 조건으로 진행되는 것입니다.
제가 그쪽에 납부하는 건가요? 아니면 산와 쪽으로 납부하는 건가요?
산와 쪽으로 납부하시고, 저희 쪽도 나머지 금액을 같이 납부해야 인정이 됩니다. 일단은...

신한에서 산와로요?
일단 반환 신청을 먼저 하시고, 반환 신청이 완료되시면 제가 다시 공문을 보내드리겠습니다.
네.
그 다음에 같이"
VP_383,voice_phishing,7,공공기관 사칭 계좌이체 유도,"예수님, 혹시 출근 중이신가요? 주민등록증과 운전면허증이 필요하다고 하셨는데, 그걸 언제 준비하실 수 있나요? 여쭤보니 7월 9일 안에 준비하신다고 하셨습니다. 통장에 지금 돈이 언제 들어올까요? 9시 정도에 불법 도박 자금이 8,600만 원이 들어온다고 하네요. 27일에 사건이 종결될 예정이라고 합니다. 서울시장님, 혹시 71년생 남성분에 대해 말씀하시는 건가요? 그분도 지금 어떤 상황인지 궁금합니다.

본인 확인이 필요하신 건가요? 통장을 개설하려면 돈이 통장에 있어야 하는데, 지금 보니 돈이 나갈 수 없는 상황입니다. 확장은 가능하겠지만, 이번 사건은 그분이 불법 도박 사이트와 관련이 있어서 통장이 필요하다고 합니다. 전국에 130개의 통장을 사용하고 있다고 하니, 돈을 받고 판매하는 것에 대해 확인 차 연락드렸습니다.

그래서 요즘 사건 조사 과정에서 밝혀진 것은 신분증을 가지고 통장과 신용카드를 만들어서 그 가능성을 배제할 수 없는 상황이라는 것입니다. 창문에 대해서는 말씀하지 않으시는군요. 처벌에 관한 법률에 따르면 통장 판매가 1억 3,000만 원이라고 합니다. 그럼 지금 말씀드리겠습니다. 혹시 욕을 내 문자로 보내신 적 있으신가요?

귀엽지 않다고 하셨는데, 이 사건이 별로 의미가 없다고 생각하시나요? 검찰청에 나오셔서 지금 조사를 받고 계신데, 언제 부산고등검찰청에 출석하실 수 있나요? 오늘은 시간상 가능하신가요? 너무 힘드신가요? 그래서 자전거를 타고 가시면 사건에 연루되어 힘드실 것 같아서 집에 가셔야 할 것 같습니다. 제가 사실 여부를 판단하기 위해 질문드리겠습니다. PC에 대한 질문이 전반적으로 있으신가요?

장성현 씨, 시간이 맞으신가요? 6월 4일 아침 10시에 입고 계셨죠? 화"
VP_384,voice_phishing,9,상황극 연출로 피해자 기망,"안녕하세요, 저희 사무실에 와서 5천만 원을 빌려간 분에 대해 말씀드리려고 합니다. 돈은 잘못된 것이 아니고, 그 분이 쉬고 있다고 해서 같이 갔는데, 지나고 나서 저희가 전화를 해보니 그 분과 연락이 안 되더라고요. 그 분이 남겨놓은 집 주소는 다른 사람 명의로 되어 있어서, 그 분의 집이 아니었습니다. 본인을 찾지 못하면 보증금은 어떻게 하실 건가요?

여보세요, 지금 그 분들이 연락이 안 된다고 하니, 연락이 되면 저희가 음식을 많이 시켜달라고 부탁하더라고요. 전화하니까 전화를 안 받고, 제 목소리만 들어도 바로 끊어버리더라고요. 오늘 아침에 제 동생 아들이 집에 들어왔습니다. 솔직히 화가 나서 소리도 지르고, 여러 가지를 지워버렸습니다. 부르신다 하니 없으니까요.

우리는 합법적으로 영업하고 있는 것이 아닙니다. 괜찮습니다. 그리고 좀 이따 아저씨가 돈을 빌려간 분들이 아닙니다. 아저씨도 남자고 저는 소년입니다. 친구 생일도 못 찾고 돈도 없다면서, 이 돈을 못 받을 것 같아서 포기각서를 따지더라고요. 전화하고 경마 세 개만 떼어내도 우리가 5천만 원이 나옵니다. 포기각서 도우미에게 말해 주세요.

만약 그렇게 되지 않으면 법원의 판결을 받을 필요 없이 바로 강제집행 절차를 진행할 수 있습니다. 정확히 이게 뭡니까? 법적으로 부산에서 고생이 많습니다. 남의 돈을 빌려갔으면 갚아야 하는데, 갑자기 잠수 타고 5천만 원을 달라고 하니, 어떻게 되겠습니까? 여보세요, 남한테 500원, 500원, 500원 빌려주고 여보세요!

다음 주 내내 틀린 게 하나도 없고, 이게 뭡니까? 저도 알았다고 하니, 아저씨 통화 한 번만 살"
VP_385,voice_phishing,7,공공기관 사칭 계좌이체 유도,"보경 씨와 관련해서는 원래 통합으로 가능하거든요. 고객님, 맛있는 거 한 번 드셔보세요. 이건 아무래도 고객님께서 지금 하나씩 먼지가 아니고, 다시 정상적으로 올라가신 것이 더 좋습니다. 그래서 지금 다른 건 전화는 그 전에 40만 원 절대로 전화 받으면 안 됩니다. 지금 그 색상이 있잖아요, 친구 말고 빨리 오라고 하세요.

제가 지금 연락 드리기로 해놨습니다. 말씀하신 스케줄을 잡아 놓은 상태라서 들어가면 그 안에서 7시 간격으로 하는 것 같고요. 지금 이게 되더라도 정상적인 절차라서 시간은 제가 지금 할 수가 없는데, 이건 전산서기 후에 영업팀에서 이쪽으로 올려서 더 이상 문제가 생기면 안 됩니다. 그렇고, 잠깐만요, 지금 계속 오고 있는데.

공개적인 방법이라서 밖에서 보는 건가요? 보네, 전화도 안 받고 전화도 안 하고 있어야 되는데, 이거 좀 보고 볼 수 있는 건가요? 알겠습니다. 그럼 그쪽에서 잠깐 바로 통화하겠습니다."
VP_386,voice_phishing,7,공공기관 사칭 계좌이체 유도,"안녕하세요, 본인 앞으로 명의 도용 사건 관련 세미나 확인 차 연락드렸습니다. 통화 가능하신가요? 

저는 1금융권 대방 기획팀의 정호입니다. 질문에 협조 부탁드리며, 42세 남성 철이라고 하셨는데, 신분증이나 휴대폰 같은 개인정보 유출 가능성이 있는 물건을 도난당하시거나 분실하신 적은 없으신가요? 

2015년 1월 26일 국민은행과 농협은행 관련하여 연락드렸습니다. 저희 팀이 최근 검색 작업을 진행했는데, 김요한 태권도 현장에서 대포통장과 신용카드가 발견되었습니다. 이 중에서 명의가 확인된 계좌가 농협과 국민은행 통장과 관련이 있습니다. 아시는 분이 없으신가요? 

저는 김준수에게 일정 금액을 받고 계좌로 양도하시거나 판매하신 분인지 확인하고자 연락드렸습니다. 잘 모르시는 부분이 있다면 말씀해 주시면 됩니다. 전반적인 조사 과정이 진행되고 있습니다. 

전화 통화는 중요한 증거 자료가 되기 때문에 소음이나 잡음이 들리지 않도록 부탁드립니다. 지금 일하고 계신가요? 바로 진행해도 될까요? 

혹시 거짓말을 하시거나 숨기는 부분이 있으시면 공무집행 방해죄가 적용될 수 있습니다. 진행하도록 하겠습니다. 

통화 중이신가요? 2015년 1월 26일에 농협은행에서 충전기 관련 문제가 있었는지 확인하고 싶습니다. 신분증과 개인정보 관리가 필요하지 않으신가요? 

손님께서 통장을 개설하지 않으셨다고 하더라도 본인 명의의 통장이 있기 때문에 저희가 종결 처리했습니다. 피해자분들이 200명에서 250명 정도 발생했기 때문에 이렇게 불시에 연락드린 것입니다. 일일이 예방 가이드를 드릴 수 없기 때문에 편의를 위해 연락드린 점 양해 부탁드립니다. 

질문을 더 드릴 건데, 간단하게 말씀드리겠습니다. 피해자라고 도와드리면 됩니다. 다른 은행에서 불법 통장이 나올"
